Gilles Marini, 443, <a href='http://en.wikipedia.org/wiki/Gilles_Marini'>Gilles Marini</a>
Basile Boli, 443, <a href='http://en.wikipedia.org/wiki/Basile_Boli'>Basile Boli</a>
Stéphane Ruffier, 442, <a href='http://en.wikipedia.org/wiki/St%C3%A9phane_Ruffier'>Stéphane Ruffier</a>
Alain Bernard, 442, <a href='http://en.wikipedia.org/wiki/Alain_Bernard'>Alain Bernard</a>
Sébastien Bassong, 441, <a href='http://en.wikipedia.org/wiki/S%C3%A9bastien_Bassong'>Sébastien Bassong</a>
Jérôme Rothen, 441, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Rothen'>Jérôme Rothen</a>
Jean-Louis Gasset, 441, <a href='http://en.wikipedia.org/wiki/Jean-Louis_Gasset'>Jean-Louis Gasset</a>
Claude Puel, 441, <a href='http://en.wikipedia.org/wiki/Claude_Puel'>Claude Puel</a>
Jean-Luc Vannuchi, 440, <a href='http://en.wikipedia.org/wiki/Jean-Luc_Vannuchi'>Jean-Luc Vannuchi</a>
Florentin Pogba, 440, <a href='http://en.wikipedia.org/wiki/Florentin_Pogba'>Florentin Pogba</a>
Rachid Ghezzal, 439, <a href='http://en.wikipedia.org/wiki/Rachid_Ghezzal'>Rachid Ghezzal</a>
Sébastien Frey, 438, <a href='http://en.wikipedia.org/wiki/S%C3%A9bastien_Frey'>Sébastien Frey</a>
Wahbi Khazri, 437, <a href='http://en.wikipedia.org/wiki/Wahbi_Khazri'>Wahbi Khazri</a>
Rio Mavuba, 437, <a href='http://en.wikipedia.org/wiki/Rio_Mavuba'>Rio Mavuba</a>
Mouhamadou-Naby Sarr, 437, <a href='http://en.wikipedia.org/wiki/Mouhamadou-Naby_Sarr'>Mouhamadou-Naby Sarr</a>
Mohamed Sissoko, 437, <a href='http://en.wikipedia.org/wiki/Mohamed_Sissoko'>Mohamed Sissoko</a>
Jean-Luc Arribart, 437, <a href='http://en.wikipedia.org/wiki/Jean-Luc_Arribart'>Jean-Luc Arribart</a>
Cédric Carrasso, 437, <a href='http://en.wikipedia.org/wiki/C%C3%A9dric_Carrasso'>Cédric Carrasso</a>
Arnold Bouka Moutou, 437, <a href='http://en.wikipedia.org/wiki/Arnold_Bouka_Moutou'>Arnold Bouka Moutou</a>
Rolland Courbis, 436, <a href='http://en.wikipedia.org/wiki/Rolland_Courbis'>Rolland Courbis</a>
Maxime Le Marchand, 436, <a href='http://en.wikipedia.org/wiki/Maxime_Le_Marchand'>Maxime Le Marchand</a>
Ibrahima Traoré, 436, <a href='http://en.wikipedia.org/wiki/Ibrahima_Traor%C3%A9'>Ibrahima Traoré</a>
Fleury Di Nallo, 436, <a href='http://en.wikipedia.org/wiki/Fleury_Di_Nallo'>Fleury Di Nallo</a>
Adrien Silva, 436, <a href='http://en.wikipedia.org/wiki/Adrien_Silva'>Adrien Silva</a>
Younès Kaboul, 435, <a href='http://en.wikipedia.org/wiki/Youn%C3%A8s_Kaboul'>Younès Kaboul</a>
Yassine Benzia, 435, <a href='http://en.wikipedia.org/wiki/Yassine_Benzia'>Yassine Benzia</a>
Karl Toko Ekambi, 435, <a href='http://en.wikipedia.org/wiki/Karl_Toko_Ekambi'>Karl Toko Ekambi</a>
Jean Sylvain Babin, 435, <a href='http://en.wikipedia.org/wiki/Jean-Sylvain_Babin'>Jean-Sylvain Babin</a>
Giannelli Imbula, 435, <a href='http://en.wikipedia.org/wiki/Giannelli_Imbula'>Giannelli Imbula</a>
Carl Medjani, 435, <a href='http://en.wikipedia.org/wiki/Carl_Medjani'>Carl Medjani</a>
Ulrich Ramé, 434, <a href='http://en.wikipedia.org/wiki/Ulrich_Ram%C3%A9'>Ulrich Ramé</a>
Ludovic Obraniak, 434, <a href='http://en.wikipedia.org/wiki/Ludovic_Obraniak'>Ludovic Obraniak</a>
Guillaume Hoarau, 434, <a href='http://en.wikipedia.org/wiki/Guillaume_Hoarau'>Guillaume Hoarau</a>
Benoît Pedretti, 434, <a href='http://en.wikipedia.org/wiki/Beno%C3%AEt_Pedretti'>Benoît Pedretti</a>
Raymond Kopa, 433, <a href='http://en.wikipedia.org/wiki/Raymond_Kopa'>Raymond Kopa</a>
Mikaël Silvestre, 433, <a href='http://en.wikipedia.org/wiki/Mika%C3%ABl_Silvestre'>Mikaël Silvestre</a>
Jonathan Martins Pereira, 433, <a href='http://en.wikipedia.org/wiki/Jonathan_Martins_Pereira'>Jonathan Martins Pereira</a>
Jean-Guy Wallemme, 433, <a href='http://en.wikipedia.org/wiki/Jean-Guy_Wallemme'>Jean-Guy Wallemme</a>
Griedge Mbock Bathy Nka, 433, <a href='http://en.wikipedia.org/wiki/Griedge_Mbock_Bathy'>Griedge Mbock Bathy</a>
Étienne Capoue, 433, <a href='http://en.wikipedia.org/wiki/%C3%89tienne_Capoue'>Étienne Capoue</a>
Benoît Cheyrou, 433, <a href='http://en.wikipedia.org/wiki/Beno%C3%AEt_Cheyrou'>Benoît Cheyrou</a>
Mohamed Diamé, 432, <a href='http://en.wikipedia.org/wiki/Mohamed_Diam%C3%A9'>Mohamed Diamé</a>
Mamadou Niang, 432, <a href='http://en.wikipedia.org/wiki/Mamadou_Niang'>Mamadou Niang</a>
Grégory Coupet, 432, <a href='http://en.wikipedia.org/wiki/Gr%C3%A9gory_Coupet'>Grégory Coupet</a>
Benjamin Stambouli, 432, <a href='http://en.wikipedia.org/wiki/Benjamin_Stambouli'>Benjamin Stambouli</a>
Aatif Chahechouhe, 432, <a href='http://en.wikipedia.org/wiki/Aatif_Chahechouhe'>Aatif Chahechouhe</a>
Aly Cissokho, 431, <a href='http://en.wikipedia.org/wiki/Aly_Cissokho'>Aly Cissokho</a>
Alain Traoré, 431, <a href='http://en.wikipedia.org/wiki/Alain_Traor%C3%A9'>Alain Traoré</a>
Yrondu Musavu-King, 430, <a href='http://en.wikipedia.org/wiki/Yrondu_Musavu-King'>Yrondu Musavu-King</a>
Sidney Govou, 430, <a href='http://en.wikipedia.org/wiki/Sidney_Govou'>Sidney Govou</a>
Laure Boulleau, 430, <a href='http://en.wikipedia.org/wiki/Laure_Boulleau'>Laure Boulleau</a>
Karim Ziani, 430, <a href='http://en.wikipedia.org/wiki/Karim_Ziani'>Karim Ziani</a>
Boris Mahon de Monaghan, 430, <a href='http://en.wikipedia.org/wiki/Boris_Mahon_de_Monaghan'>Boris Mahon de Monaghan</a>
Kevin Constant, 429, <a href='http://en.wikipedia.org/wiki/K%C3%A9vin_Constant'>Kévin Constant</a>
Jean-Marc Nobilo, 429, <a href='http://en.wikipedia.org/wiki/Jean-Marc_Nobilo'>Jean-Marc Nobilo</a>
Didier Ollé-Nicolle, 429, <a href='http://en.wikipedia.org/wiki/Didier_Oll%C3%A9-Nicolle'>Didier Ollé-Nicolle</a>
Sébastien Squillaci, 428, <a href='http://en.wikipedia.org/wiki/S%C3%A9bastien_Squillaci'>Sébastien Squillaci</a>
Cyril Théréau, 428, <a href='http://en.wikipedia.org/wiki/Cyril_Th%C3%A9r%C3%A9au'>Cyril Théréau</a>
Timothée Kolodziejczak, 427, <a href='http://en.wikipedia.org/wiki/Timoth%C3%A9e_Kolodziejczak'>Timothée Kolodziejczak</a>
Pierre-Yves André, 427, <a href='http://en.wikipedia.org/wiki/Pierre-Yves_Andr%C3%A9'>Pierre-Yves André</a>
Samuel Michel, 426, <a href='http://en.wikipedia.org/wiki/Pras'>Pras</a>
Josuha Guilavogui, 426, <a href='http://en.wikipedia.org/wiki/Josuha_Guilavogui'>Josuha Guilavogui</a>
Jean Tigana, 426, <a href='http://en.wikipedia.org/wiki/Jean_Tigana'>Jean Tigana</a>
Jean-Pascal Mignot, 426, <a href='http://en.wikipedia.org/wiki/Jean-Pascal_Mignot'>Jean-Pascal Mignot</a>
Gabriel Obertan, 426, <a href='http://en.wikipedia.org/wiki/Gabriel_Obertan'>Gabriel Obertan</a>
Djibril Sidibé, 426, <a href='http://en.wikipedia.org/wiki/Djibril_Sidib%C3%A9_(footballer,_born_1992)'>Djibril Sidibé</a>
Stéphane Guivarc'h, 424, <a href='http://en.wikipedia.org/wiki/St%C3%A9phane_Guivarc'h'>Stéphane Guivarc'h</a>
Pascal Nouma, 424, <a href='http://en.wikipedia.org/wiki/Pascal_Nouma'>Pascal Nouma</a>
Pascal Dupraz, 424, <a href='http://en.wikipedia.org/wiki/Pascal_Dupraz'>Pascal Dupraz</a>
Jean-Philippe Durand, 424, <a href='http://en.wikipedia.org/wiki/Jean-Philippe_Durand'>Jean-Philippe Durand</a>
Marvin Martin, 423, <a href='http://en.wikipedia.org/wiki/Marvin_Martin'>Marvin Martin</a>
Karl-Heinz Förster, 423, <a href='http://en.wikipedia.org/wiki/Karlheinz_F%C3%B6rster'>Karlheinz Förster</a>
Johan Micoud, 423, <a href='http://en.wikipedia.org/wiki/Johan_Micoud'>Johan Micoud</a>
Franck Sauzée, 423, <a href='http://en.wikipedia.org/wiki/Franck_Sauz%C3%A9e'>Franck Sauzée</a>
Jean-Jacques Eydelie, 422, <a href='http://en.wikipedia.org/wiki/Jean-Jacques_Eydelie'>Jean-Jacques Eydelie</a>
Antoine Kombouaré, 422, <a href='http://en.wikipedia.org/wiki/Antoine_Kombouar%C3%A9'>Antoine Kombouaré</a>
Jérémie Porsan-Clemente, 421, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Porsan-Clemente'>Jérémie Porsan-Clemente</a>
Guy Roux, 421, <a href='http://en.wikipedia.org/wiki/Guy_Roux'>Guy Roux</a>
Dominique Rocheteau, 421, <a href='http://en.wikipedia.org/wiki/Dominique_Rocheteau'>Dominique Rocheteau</a>
Claudio Beauvue, 421, <a href='http://en.wikipedia.org/wiki/Claudio_Beauvue'>Claudio Beauvue</a>
Abdelaziz Barrada, 421, <a href='http://en.wikipedia.org/wiki/Abdelaziz_Barrada'>Abdelaziz Barrada</a>
Vikash Dhorasoo, 420, <a href='http://en.wikipedia.org/wiki/Vikash_Dhorasoo'>Vikash Dhorasoo</a>
Maxime Gonalons, 420, <a href='http://en.wikipedia.org/wiki/Maxime_Gonalons'>Maxime Gonalons</a>
Camille Abily, 420, <a href='http://en.wikipedia.org/wiki/Camille_Abily'>Camille Abily</a>
Benjamin Mendy, 420, <a href='http://en.wikipedia.org/wiki/Benjamin_Mendy'>Benjamin Mendy</a>
Alain Giresse, 420, <a href='http://en.wikipedia.org/wiki/Alain_Giresse'>Alain Giresse</a>
Sébastien Haller, 419, <a href='http://en.wikipedia.org/wiki/S%C3%A9bastien_Haller'>Sébastien Haller</a>
Habib Beye, 419, <a href='http://en.wikipedia.org/wiki/Habib_Beye'>Habib Beye</a>
Moussa Dembélé, 418, <a href='http://en.wikipedia.org/wiki/Moussa_Demb%C3%A9l%C3%A9_(footballer,_born_1996)'>Moussa Dembélé</a>
Marius Trésor, 418, <a href='http://en.wikipedia.org/wiki/Marius_Tr%C3%A9sor'>Marius Trésor</a>
Loïc Perrin, 418, <a href='http://en.wikipedia.org/wiki/Lo%C3%AFc_Perrin'>Loïc Perrin</a>
Julien Faubert, 418, <a href='http://en.wikipedia.org/wiki/Julien_Faubert'>Julien Faubert</a>
Ishak Belfodil, 418, <a href='http://en.wikipedia.org/wiki/Ishak_Belfodil'>Ishak Belfodil</a>
Antar Yahia, 418, <a href='http://en.wikipedia.org/wiki/Antar_Yahia'>Antar Yahia</a>
Thievy Bifouma, 417, <a href='http://en.wikipedia.org/wiki/Thievy_Bifouma'>Thievy Bifouma</a>
Jean-Marie Ulrich N'Nomo N'Gong, 417, <a href='http://en.wikipedia.org/wiki/Ulrich_N'Nomo'>Ulrich N'Nomo</a>
El-Hadji Ba, 417, <a href='http://en.wikipedia.org/wiki/El-Hadji_Ba'>El-Hadji Ba</a>
Christopher Samba, 417, <a href='http://en.wikipedia.org/wiki/Christopher_Samba'>Christopher Samba</a>
Anthony Réveillère, 417, <a href='http://en.wikipedia.org/wiki/Anthony_R%C3%A9veill%C3%A8re'>Anthony Réveillère</a>
Abdelkader Ghezzal, 417, <a href='http://en.wikipedia.org/wiki/Abdelkader_Ghezzal'>Abdelkader Ghezzal</a>
Nicolas Douchez, 416, <a href='http://en.wikipedia.org/wiki/Nicolas_Douchez'>Nicolas Douchez</a>
Jimmy Briand, 416, <a href='http://en.wikipedia.org/wiki/Jimmy_Briand'>Jimmy Briand</a>
Jonathan Biabiany, 415, <a href='http://en.wikipedia.org/wiki/Jonathan_Biabiany'>Jonathan Biabiany</a>
Éric Carrière, 415, <a href='http://en.wikipedia.org/wiki/%C3%89ric_Carri%C3%A8re'>Éric Carrière</a>
Charles Itandje, 415, <a href='http://en.wikipedia.org/wiki/Charles_Itandje'>Charles Itandje</a>
Vincent Le Goff, 414, <a href='http://en.wikipedia.org/wiki/Vincent_Le_Goff'>Vincent Le Goff</a>
Sébastien Corchia, 414, <a href='http://en.wikipedia.org/wiki/S%C3%A9bastien_Corchia'>Sébastien Corchia</a>
Hassan Yebda, 414, <a href='http://en.wikipedia.org/wiki/Hassan_Yebda'>Hassan Yebda</a>
Anthony Modeste, 414, <a href='http://en.wikipedia.org/wiki/Anthony_Modeste_(footballer,_born_1988)'>Anthony Modeste</a>
Anthony Knockaert, 414, <a href='http://en.wikipedia.org/wiki/Anthony_Knockaert'>Anthony Knockaert</a>
Pascal Chimbonda, 413, <a href='http://en.wikipedia.org/wiki/Pascal_Chimbonda'>Pascal Chimbonda</a>
Arnaud Le Lan, 413, <a href='http://en.wikipedia.org/wiki/Arnaud_Le_Lan'>Arnaud Le Lan</a>
Sylvain Armand, 412, <a href='http://en.wikipedia.org/wiki/Sylvain_Armand'>Sylvain Armand</a>
Sambou Yatabaré, 412, <a href='http://en.wikipedia.org/wiki/Sambou_Yatabar%C3%A9'>Sambou Yatabaré</a>
Peguy Luyindula, 412, <a href='http://en.wikipedia.org/wiki/P%C3%A9guy_Luyindula'>Péguy Luyindula</a>
Neeskens Kebano, 412, <a href='http://en.wikipedia.org/wiki/Neeskens_Kebano'>Neeskens Kebano</a>
Nabil Ghilas, 412, <a href='http://en.wikipedia.org/wiki/Nabil_Ghilas'>Nabil Ghilas</a>
Bernard Lama, 412, <a href='http://en.wikipedia.org/wiki/Bernard_Lama'>Bernard Lama</a>
Amandine Henry, 412, <a href='http://en.wikipedia.org/wiki/Amandine_Henry'>Amandine Henry</a>
Alharbi El Jadeyaoui, 412, <a href='http://en.wikipedia.org/wiki/Alharbi_El_Jadeyaoui'>Alharbi El Jadeyaoui</a>
Sylvain Distin, 411, <a href='http://en.wikipedia.org/wiki/Sylvain_Distin'>Sylvain Distin</a>
Gueïda Fofana, 411, <a href='http://en.wikipedia.org/wiki/Gue%C3%AFda_Fofana'>Gueïda Fofana</a>
Franck Dja Djédjé, 411, <a href='http://en.wikipedia.org/wiki/Franck_Dja_Dj%C3%A9dj%C3%A9'>Franck Dja Djédjé</a>
David N'Gog, 411, <a href='http://en.wikipedia.org/wiki/David_N'Gog'>David N'Gog</a>
Morgan Amalfitano, 410, <a href='http://en.wikipedia.org/wiki/Morgan_Amalfitano'>Morgan Amalfitano</a>
Mickaël Antoine-Curier, 410, <a href='http://en.wikipedia.org/wiki/Micka%C3%ABl_Antoine-Curier'>Mickaël Antoine-Curier</a>
Jocelyn Gourvennec, 410, <a href='http://en.wikipedia.org/wiki/Jocelyn_Gourvennec'>Jocelyn Gourvennec</a>
Jean-Christophe Thouvenel, 410, <a href='http://en.wikipedia.org/wiki/Jean-Christophe_Thouvenel'>Jean-Christophe Thouvenel</a>
Yohan Benalouane, 409, <a href='http://en.wikipedia.org/wiki/Yohan_Benalouane'>Yohan Benalouane</a>
Mourad Meghni, 409, <a href='http://en.wikipedia.org/wiki/Mourad_Meghni'>Mourad Meghni</a>
Jérémie Aliadière, 409, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Aliadi%C3%A8re'>Jérémie Aliadière</a>
Jean-Marc Pilorget, 409, <a href='http://en.wikipedia.org/wiki/Jean-Marc_Pilorget'>Jean-Marc Pilorget</a>
François-Xavier Fumu Tamuzo, 409, <a href='http://en.wikipedia.org/wiki/Fran%C3%A7ois-Xavier_Fumu_Tamuzo'>François-Xavier Fumu Tamuzo</a>
Clément Chantôme, 409, <a href='http://en.wikipedia.org/wiki/Cl%C3%A9ment_Chant%C3%B4me'>Clément Chantôme</a>
Willy Aubameyang, 408, <a href='http://en.wikipedia.org/wiki/Willy_Aubameyang'>Willy Aubameyang</a>
Rudy Gestede, 408, <a href='http://en.wikipedia.org/wiki/Rudy_Gestede'>Rudy Gestede</a>
Giovanni Sio, 408, <a href='http://en.wikipedia.org/wiki/Giovanni_Sio'>Giovanni Sio</a>
Adam Ounas, 408, <a href='http://en.wikipedia.org/wiki/Adam_Ounas'>Adam Ounas</a>
Steed Malbranque, 406, <a href='http://en.wikipedia.org/wiki/Steed_Malbranque'>Steed Malbranque</a>
Karim Matmour, 406, <a href='http://en.wikipedia.org/wiki/Karim_Matmour'>Karim Matmour</a>
Emmanuel Rivière, 406, <a href='http://en.wikipedia.org/wiki/Emmanuel_Rivi%C3%A8re'>Emmanuel Rivière</a>
Clarisse Le Bihan, 406, <a href='http://en.wikipedia.org/wiki/Clarisse_Le_Bihan'>Clarisse Le Bihan</a>
Sofiane Hanni, 405, <a href='http://en.wikipedia.org/wiki/Sofiane_Hanni'>Sofiane Hanni</a>
Romain Alessandrini, 405, <a href='http://en.wikipedia.org/wiki/Romain_Alessandrini'>Romain Alessandrini</a>
Rod Fanni, 405, <a href='http://en.wikipedia.org/wiki/Rod_Fanni'>Rod Fanni</a>
Marco Da Silva, 405, <a href='http://en.wikipedia.org/wiki/Marco_Da_Silva_(dancer)'>Marco Da Silva</a>
Georges Gope-Fenepej, 405, <a href='http://en.wikipedia.org/wiki/Georges_Gope-Fenepej'>Georges Gope-Fenepej</a>
Sabri Lamouchi, 404, <a href='http://en.wikipedia.org/wiki/Sabri_Lamouchi'>Sabri Lamouchi</a>
Grégory Pujol, 404, <a href='http://en.wikipedia.org/wiki/Gr%C3%A9gory_Pujol'>Grégory Pujol</a>
Claude Michel, 404, <a href='http://en.wikipedia.org/wiki/Claude-Michel_Sch%C3%B6nberg'>Claude-Michel Schönberg</a>
Bakary Sako, 404, <a href='http://en.wikipedia.org/wiki/Bakary_Sako'>Bakary Sako</a>
Robert Jacques, 403, <a href='http://en.wikipedia.org/wiki/Anne_Robert_Jacques_Turgot'>Anne Robert Jacques Turgot</a>
Robert Jacques, 403, <a href='http://en.wikipedia.org/wiki/Anne_Robert_Jacques_Turgot'>Anne Robert Jacques Turgot</a>
Nadir Belhadj, 403, <a href='http://en.wikipedia.org/wiki/Nadir_Belhadj'>Nadir Belhadj</a>
Medhi Lacen, 403, <a href='http://en.wikipedia.org/wiki/Medhi_Lacen'>Medhi Lacen</a>
Mathias Ranégie, 403, <a href='http://en.wikipedia.org/wiki/Mathias_Ran%C3%A9gie'>Mathias Ranégie</a>
Lamine Koné, 403, <a href='http://en.wikipedia.org/wiki/Lamine_Kon%C3%A9'>Lamine Koné</a>
Jordan Amavi, 403, <a href='http://en.wikipedia.org/wiki/Jordan_Amavi'>Jordan Amavi</a>
Hameur Bouazza, 403, <a href='http://en.wikipedia.org/wiki/Hameur_Bouazza'>Hameur Bouazza</a>
Christophe Galtier, 403, <a href='http://en.wikipedia.org/wiki/Christophe_Galtier'>Christophe Galtier</a>
Thomas Lemar, 402, <a href='http://en.wikipedia.org/wiki/Thomas_Lemar'>Thomas Lemar</a>
Philippe Montanier, 402, <a href='http://en.wikipedia.org/wiki/Philippe_Montanier'>Philippe Montanier</a>
François Clerc, 402, <a href='http://en.wikipedia.org/wiki/Fran%C3%A7ois_Clerc'>François Clerc</a>
Valère Germain, 401, <a href='http://en.wikipedia.org/wiki/Val%C3%A8re_Germain'>Valère Germain</a>
Jordan Veretout, 401, <a href='http://en.wikipedia.org/wiki/Jordan_Veretout'>Jordan Veretout</a>
Jean-Michel Lesage, 401, <a href='http://en.wikipedia.org/wiki/Jean-Michel_Lesage'>Jean-Michel Lesage</a>
Jean-Michel Ferri, 401, <a href='http://en.wikipedia.org/wiki/Jean-Michel_Ferri'>Jean-Michel Ferri</a>
Foued Kadir, 401, <a href='http://en.wikipedia.org/wiki/Foued_Kadir'>Foued Kadir</a>
Christian Santos, 401, <a href='http://en.wikipedia.org/wiki/Christian_Santos'>Christian Santos</a>
Charles N'Zogbia, 401, <a href='http://en.wikipedia.org/wiki/Charles_N'Zogbia'>Charles N'Zogbia</a>
Armand Traoré, 401, <a href='http://en.wikipedia.org/wiki/Armand_Traor%C3%A9'>Armand Traoré</a>
Andy Delort, 401, <a href='http://en.wikipedia.org/wiki/Andy_Delort'>Andy Delort</a>
Yoan Gouffran, 400, <a href='http://en.wikipedia.org/wiki/Yoan_Gouffran'>Yoan Gouffran</a>
Souleymane Diawara, 400, <a href='http://en.wikipedia.org/wiki/Souleymane_Diawara'>Souleymane Diawara</a>
Massadio Haïdara, 400, <a href='http://en.wikipedia.org/wiki/Massadio_Ha%C3%AFdara'>Massadio Haïdara</a>
Jérémy Perbet, 400, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Perbet'>Jérémy Perbet</a>
Jean-Philippe Mendy, 400, <a href='http://en.wikipedia.org/wiki/Jean-Philippe_Mendy'>Jean-Philippe Mendy</a>
Hervin Ongenda, 400, <a href='http://en.wikipedia.org/wiki/Hervin_Ongenda'>Hervin Ongenda</a>
Djamel Belmadi, 400, <a href='http://en.wikipedia.org/wiki/Djamel_Belmadi'>Djamel Belmadi</a>
Damien Perquis, 400, <a href='http://en.wikipedia.org/wiki/Damien_Perquis'>Damien Perquis</a>
Damien Perquis, 400, <a href='http://en.wikipedia.org/wiki/Damien_Perquis'>Damien Perquis</a>
Romain Hamouma, 399, <a href='http://en.wikipedia.org/wiki/Romain_Hamouma'>Romain Hamouma</a>
Jean-François Kornetzky, 399, <a href='http://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Kornetzky'>Jean-François Kornetzky</a>
Frédéric Antonetti, 399, <a href='http://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Antonetti'>Frédéric Antonetti</a>
François Modesto, 399, <a href='http://en.wikipedia.org/wiki/Fran%C3%A7ois_Modesto'>François Modesto</a>
Élie Baup, 399, <a href='http://en.wikipedia.org/wiki/%C3%89lie_Baup'>Élie Baup</a>
Wendie Renard, 398, <a href='http://en.wikipedia.org/wiki/Wendie_Renard'>Wendie Renard</a>
Ulrich Le Pen, 398, <a href='http://en.wikipedia.org/wiki/Ulrich_Le_Pen'>Ulrich Le Pen</a>
Manuel Amoros, 398, <a href='http://en.wikipedia.org/wiki/Manuel_Amoros'>Manuel Amoros</a>
Farès Bahlouli, 398, <a href='http://en.wikipedia.org/wiki/Far%C3%A8s_Bahlouli'>Farès Bahlouli</a>
Djimi Traoré, 398, <a href='http://en.wikipedia.org/wiki/Djimi_Traor%C3%A9'>Djimi Traoré</a>
Allan Nyom, 398, <a href='http://en.wikipedia.org/wiki/Allan_Nyom'>Allan Nyom</a>
Salif Sané, 397, <a href='http://en.wikipedia.org/wiki/Salif_San%C3%A9'>Salif Sané</a>
Prince-Désir Gouano, 397, <a href='http://en.wikipedia.org/wiki/Prince-D%C3%A9sir_Gouano'>Prince-Désir Gouano</a>
Paul Leroy, 397, <a href='http://en.wikipedia.org/wiki/Paul_Robeson'>Paul Robeson</a>
Nolan Roux, 397, <a href='http://en.wikipedia.org/wiki/Nolan_Roux'>Nolan Roux</a>
Jérémie Boga, 397, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Boga'>Jeremie Boga</a>
Jeremie Boga, 397, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Boga'>Jeremie Boga</a>
Alain Perrin, 397, <a href='http://en.wikipedia.org/wiki/Alain_Perrin'>Alain Perrin</a>
Patrice Loko, 396, <a href='http://en.wikipedia.org/wiki/Patrice_Loko'>Patrice Loko</a>
Houssine Kharja, 396, <a href='http://en.wikipedia.org/wiki/Houssine_Kharja'>Houssine Kharja</a>
Frédéric Piquionne, 396, <a href='http://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Piquionne'>Frédéric Piquionne</a>
Mickaël Poté, 395, <a href='http://en.wikipedia.org/wiki/Micka%C3%ABl_Pot%C3%A9'>Mickaël Poté</a>
Mehdi Mostefa, 395, <a href='http://en.wikipedia.org/wiki/Mehdi_Mostefa'>Mehdi Mostefa</a>
Henri Saivet, 395, <a href='http://en.wikipedia.org/wiki/Henri_Saivet'>Henri Saivet</a>
Franck Passi, 395, <a href='http://en.wikipedia.org/wiki/Franck_Passi'>Franck Passi</a>
Corentin Tolisso, 395, <a href='http://en.wikipedia.org/wiki/Corentin_Tolisso'>Corentin Tolisso</a>
Anthony Mounier, 395, <a href='http://en.wikipedia.org/wiki/Anthony_Mounier'>Anthony Mounier</a>
Ali Ahamada, 395, <a href='http://en.wikipedia.org/wiki/Ali_Ahamada'>Ali Ahamada</a>
Thomas-Steven Da Veiga, 394, <a href='http://en.wikipedia.org/wiki/Thomas-Steven_Da_Veiga'>Thomas-Steven Da Veiga</a>
Sylvain Marveaux, 394, <a href='http://en.wikipedia.org/wiki/Sylvain_Marveaux'>Sylvain Marveaux</a>
Florent Balmont, 394, <a href='http://en.wikipedia.org/wiki/Florent_Balmont'>Florent Balmont</a>
Élodie Thomis, 394, <a href='http://en.wikipedia.org/wiki/%C3%89lodie_Thomis'>Élodie Thomis</a>
Presnel Kimpembe, 393, <a href='http://en.wikipedia.org/wiki/Presnel_Kimpembe'>Presnel Kimpembe</a>
Patrick Battiston, 393, <a href='http://en.wikipedia.org/wiki/Patrick_Battiston'>Patrick Battiston</a>
Jérémy Pied, 393, <a href='http://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Pied'>Jérémy Pied</a>
Bakary Soumare, 393, <a href='http://en.wikipedia.org/wiki/Bakary_Soumar%C3%A9'>Bakary Soumaré</a>
Adrien Regattin, 393, <a href='http://en.wikipedia.org/wiki/Adrien_Regattin'>Adrien Regattin</a>
Vincent Candela, 392, <a href='http://en.wikipedia.org/wiki/Vincent_Candela'>Vincent Candela</a>
Pape Diouf, 392, <a href='http://en.wikipedia.org/wiki/Pape_Diouf'>Pape Diouf</a>
Jean-Michel Cavalli, 392, <a href='http://en.wikipedia.org/wiki/Jean-Michel_Cavalli'>Jean-Michel Cavalli</a>
Gaël Givet, 392, <a href='http://en.wikipedia.org/wiki/Ga%C3%ABl_Givet'>Gaël Givet</a>
Danijel Ljuboja, 392, <a href='http://en.wikipedia.org/wiki/Danijel_Ljuboja'>Danijel Ljuboja</a>
